,Gender,Married,Dependents,Education,Self_Employed,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,total_income,LoanRatio
236,Male,Yes,2,Graduate,No,4.718498871295094,360.0,1.0,Urban,Y,9.1801903950253,0.5139870382047877
237,Male,Yes,1,Not Graduate,No,4.919980925828125,180.0,1.0,Urban,Y,8.796036315200814,0.5593406790881128
238,Male,Yes,1,Graduate,No,4.812184355372417,480.0,1.0,Semiurban,Y,8.460622839927844,0.5687742435063395
239,Male,Yes,0,Graduate,No,4.499809670330265,360.0,1.0,Urban,Y,8.209852481301272,0.5480987241340832
240,Male,Yes,0,Not Graduate,No,5.303304908059076,360.0,0.0,Semiurban,N,8.62299361030245,0.6150190000979328
241,Female,No,2,Graduate,No,4.927253685157205,360.0,1.0,Urban,N,8.139440521874608,0.6053553277913014
242,Male,No,0,Not Graduate,Yes,4.6443908991413725,360.0,1.0,Rural,Y,8.465899897028686,0.5485997892287191
243,Male,Yes,1,Not Graduate,No,5.631211781821365,180.0,1.0,Semiurban,Y,9.186252576447092,0.6130042402991833
244,Male,No,0,Graduate,Yes,5.2574953720277815,360.0,0.0,Urban,N,9.695848187757884,0.5422419235756981
245,Female,No,3+,Graduate,No,5.541263545158426,360.0,1.0,Rural,Y,8.03365842788615,0.6897559306136029
246,Male,No,0,Not Graduate,No,4.74493212836325,360.0,0.0,Rural,N,8.706986763048892,0.5449568556254167
247,Male,Yes,3+,Graduate,No,4.543294782270004,360.0,1.0,Urban,N,8.565983355585669,0.5303880002647252
248,Male,Yes,0,Graduate,No,5.717027701406222,360.0,1.0,Rural,N,9.72812174830818,0.5876805255238989
249,Male,Yes,3+,Not Graduate,No,4.852030263919617,360.0,1.0,Semiurban,N,8.503297086224126,0.5706057561813535
250,Male,Yes,1,Graduate,No,5.799092654460526,360.0,1.0,Urban,Y,9.243097936214355,0.6273970799054012
251,Male,No,0,Graduate,No,4.897839799950911,360.0,1.0,Semiurban,Y,8.359134886757962,0.5859266379000264
252,Female,No,1,Graduate,No,5.043425116919247,36.0,1.0,Semiurban,N,8.15507488781144,0.6184400739786143
253,Female,No,0,Graduate,No,4.787491742782046,360.0,1.0,Rural,Y,8.881836305004146,0.5390204883740887
254,Male,No,0,Graduate,Yes,4.852030263919617,360.0,1.0,Semiurban,Y,8.549853973655786,0.5674986121248294
255,Male,No,0,Graduate,No,5.017279836814924,360.0,1.0,Rural,Y,8.928242677818302,0.5619560329918074
256,Male,Yes,2,Graduate,No,5.0106352940962555,360.0,1.0,Semiurban,Y,8.715224041915372,0.5749290287889206
257,Male,Yes,3+,Graduate,No,5.075173815233827,360.0,0.0,Urban,Y,8.723231274827508,0.5817997546252357
258,Female,No,0,Graduate,No,4.90527477843843,360.0,1.0,Rural,N,8.136810863675537,0.602849797128335
259,Female,No,1,Graduate,No,4.499809670330265,360.0,1.0,Urban,Y,8.397508348470257,0.5358505741944251
260,Female,No,0,Graduate,No,3.4011973816621555,360.0,1.0,Urban,Y,8.082402253926244,0.4208151580193788
261,Male,Yes,0,Graduate,No,4.912654885736052,360.0,1.0,Urban,Y,9.318835968129482,0.5271747354001491
262,Male,No,0,Graduate,No,4.836281906951478,360.0,1.0,Rural,Y,8.453187861440325,0.5721252131414754
263,Male,Yes,0,Graduate,No,5.0106352940962555,360.0,1.0,Semiurban,Y,8.48528964240323,0.5905084570191677
264,Male,Yes,2,Graduate,No,4.499809670330265,360.0,1.0,Semiurban,Y,8.268731832117737,0.5441958648183419
265,Male,Yes,1,Graduate,No,4.74493212836325,360.0,1.0,Semiurban,Y,8.432070937999402,0.5627244081854268
266,Male,Yes,0,Graduate,No,5.332718793265369,360.0,1.0,Semiurban,Y,8.891098830616636,0.5997817474373437
267,Male,Yes,0,Graduate,No,4.382026634673881,360.0,1.0,Urban,Y,8.390041405755754,0.5222890356259403
268,Male,Yes,0,Graduate,No,6.077642243349034,360.0,1.0,Semiurban,Y,9.587611745713565,0.6339057530219901
269,Female,Yes,0,Not Graduate,No,4.820281565605037,360.0,1.0,Rural,Y,8.318742252692399,0.5794483612044755
270,Male,No,1,Not Graduate,Yes,5.062595033026967,360.0,0.0,Urban,N,8.776321456449958,0.5768470375827366
271,Male,Yes,0,Graduate,No,4.718498871295094,360.0,1.0,Semiurban,Y,8.461046030793236,0.557673230251027
272,Male,Yes,2,Graduate,No,4.356708826689592,180.0,1.0,Urban,Y,8.097669722345216,0.5380200694858445
273,Female,No,0,Graduate,No,3.9889840465642745,360.0,1.0,Urban,Y,8.153925132007862,0.48921028608733474
274,Male,No,0,Graduate,No,4.48863636973214,360.0,1.0,Rural,Y,8.734077192559303,0.5139222233524658
275,Female,No,0,Graduate,Yes,4.59511985013459,300.0,1.0,Semiurban,N,8.370315995555478,0.5489780615898534
276,Male,Yes,0,Graduate,No,4.787491742782046,360.0,1.0,Rural,Y,8.648922962094131,0.5535361759798666
277,Female,No,0,Graduate,No,4.74493212836325,360.0,1.0,Semiurban,Y,8.32457884513685,0.5699906525764004
278,Male,No,0,Graduate,No,5.231108616854587,360.0,1.0,Rural,Y,9.159888828480085,0.5710886578219087
279,Male,Yes,0,Graduate,No,4.9344739331306915,360.0,1.0,Rural,Y,8.610865667278873,0.5730520163473923
280,Male,Yes,2,Graduate,No,4.844187086458591,360.0,0.0,Semiurban,N,8.389359819906353,0.5774203503542973
281,Male,Yes,2,Graduate,No,4.897839799950911,360.0,1.0,Urban,Y,8.45807992692373,0.5790723003645455
282,Female,No,0,Graduate,No,4.962844630259907,480.0,0.0,Urban,N,8.597297435657898,0.5772563607810238
283,Male,Yes,0,Graduate,No,5.147494476813453,360.0,1.0,Semiurban,Y,8.651199471263972,0.5950035592071934
284,Male,Yes,3+,Graduate,No,4.700480365792417,360.0,1.0,Urban,Y,8.642238680390461,0.5438961523312206
285,Male,Yes,1,Graduate,No,5.298317366548036,360.0,1.0,Semiurban,Y,8.835646922534773,0.5996524547664988
286,Female,Yes,1,Graduate,No,4.90527477843843,360.0,1.0,Urban,Y,8.448057452581375,0.5806393725387818
287,Female,No,0,Graduate,No,5.017279836814924,480.0,1.0,Rural,N,8.928110078202646,0.561964379120309
288,Male,Yes,1,Graduate,No,4.727387818712341,360.0,1.0,Urban,N,8.504918160540624,0.555841658846937
289,Male,Yes,0,Not Graduate,No,4.532599493153256,360.0,0.0,Urban,N,8.46252579007393,0.5356083521151265
290,Male,Yes,0,Not Graduate,No,4.653960350157523,360.0,1.0,Semiurban,Y,8.439231649946526,0.5514673068829686
291,Female,No,0,Graduate,No,4.882801922586371,360.0,1.0,Rural,Y,8.517193191416238,0.5732876797378901
292,Male,Yes,1,Graduate,No,4.564348191467836,360.0,1.0,Urban,Y,8.13973227971767,0.5607491787956143
293,Male,No,0,Graduate,No,4.941642422609304,360.0,1.0,Rural,Y,8.779557455883728,0.5628578031911622
294,Female,No,0,Graduate,No,4.90527477843843,360.0,1.0,Rural,Y,8.59932602095476,0.5704254922403571
295,Female,No,0,Graduate,No,4.6443908991413725,360.0,0.0,Urban,N,8.35772841676521,0.5557001457267913
296,Male,No,0,Graduate,No,6.173786103901937,360.0,1.0,Rural,N,9.915070213779195,0.6226669071210497
297,Male,Yes,2,Not Graduate,No,5.220355825078324,360.0,1.0,Rural,Y,8.944680683558895,0.5836268515067056
298,Female,No,0,Graduate,No,4.430816798843313,360.0,1.0,Semiurban,Y,7.978310969867722,0.5553577462169007
299,Male,No,0,Not Graduate,No,4.709530201312334,360.0,1.0,Semiurban,Y,8.5814816812986,0.5488015212542714
300,Female,No,0,Graduate,No,4.02535169073515,360.0,1.0,Rural,Y,7.826842098158293,0.5143008687606386
301,Male,Yes,2,Graduate,Yes,4.969813299576001,84.0,1.0,Rural,Y,8.656259239539235,0.574129443452359
302,Unknown,Yes,0,Graduate,No,5.0689042022202315,360.0,1.0,Rural,N,8.370084326378025,0.6055977460401156
303,Male,Yes,1,Not Graduate,No,4.709530201312334,180.0,1.0,Urban,Y,8.524962928680598,0.5524399625795469
304,Male,Yes,2,Graduate,No,4.787491742782046,360.0,1.0,Semiurban,Y,8.220672170297252,0.5823722979831386
305,Male,Yes,0,Graduate,No,4.477336814478207,360.0,1.0,Urban,Y,8.340933226000878,0.5367908713764993
306,Female,No,1,Graduate,No,4.718498871295094,360.0,1.0,Semiurban,Y,8.172164452111904,0.5773866763138509
307,Male,Yes,1,Graduate,Yes,5.043425116919247,360.0,1.0,Rural,N,9.210340371976184,0.5475829245425728
308,Male,Yes,0,Graduate,No,4.74493212836325,360.0,1.0,Semiurban,Y,8.426611813185,0.5630889654770761
309,Male,Yes,3+,Graduate,No,4.820281565605037,360.0,1.0,Semiurban,Y,8.418697944667139,0.5725685369978698
310,Female,No,0,Graduate,No,4.882801922586371,360.0,1.0,Rural,Y,8.724369949208368,0.5596738734158593
311,Male,Yes,3+,Graduate,No,5.703782474656201,360.0,1.0,Rural,Y,9.615805480084347,0.5931674144687636
312,Male,Yes,1,Graduate,Yes,5.929589143389895,360.0,0.0,Rural,N,9.521421537856195,0.622763010734737
313,Male,No,0,Graduate,No,4.867534450455582,360.0,0.0,Rural,Y,8.50045386741194,0.5726205360770411
314,Male,Yes,0,Graduate,Yes,5.214935757608986,360.0,1.0,Semiurban,Y,8.984443032465352,0.5804406281797075
315,Female,Yes,0,Graduate,No,4.700480365792417,360.0,1.0,Urban,N,8.822322177471738,0.5327940049384434
316,Female,No,0,Graduate,No,4.204692619390966,360.0,1.0,Urban,Y,7.824046010856292,0.5374064280241609
317,Male,No,1,Graduate,No,4.762173934797756,360.0,1.0,Urban,Y,8.728587995695898,0.5455835396453589
318,Male,No,0,Graduate,No,4.584967478670572,360.0,1.0,Semiurban,Y,7.984462732262196,0.5742361925173063
319,Male,No,0,Graduate,No,4.2626798770413155,360.0,1.0,Urban,Y,7.949091499830517,0.5362474286693266
320,Male,Yes,0,Graduate,No,6.194405391104672,180.0,1.0,Urban,Y,11.05622495553552,0.5602640517913232
321,Unknown,Yes,1,Graduate,Yes,5.204006687076795,180.0,1.0,Urban,Y,9.364433907313582,0.5557203712028431
322,Male,Yes,0,Graduate,Yes,4.248495242049359,360.0,1.0,Semiurban,Y,9.209640126861789,0.4613095825164502
323,Male,Yes,1,Graduate,No,5.075173815233827,360.0,1.0,Rural,Y,8.689127655323706,0.5840832378753625
324,Male,Yes,2,Graduate,Yes,5.170483995038151,360.0,1.0,Rural,Y,8.867850063029406,0.5830594742004273
325,Female,No,0,Graduate,No,4.2626798770413155,360.0,1.0,Semiurban,Y,8.333270353255308,0.5115254511544969
326,Male,Yes,3+,Not Graduate,No,5.153291594497779,360.0,1.0,Rural,N,8.350902451694811,0.6170939756878517
327,Female,No,0,Graduate,No,3.828641396489095,360.0,1.0,Rural,N,7.774015077250727,0.49249214960914256
328,Male,Yes,1,Not Graduate,No,5.062595033026967,360.0,1.0,Urban,Y,8.662677858158219,0.5844145558592122
329,Male,Yes,3+,Not Graduate,No,4.30406509320417,360.0,1.0,Semiurban,Y,8.062432791583195,0.5338419810081907
330,Male,Yes,2,Graduate,No,4.8283137373023015,360.0,1.0,Rural,Y,8.499640032168648,0.5680609671737331
331,Male,Yes,0,Graduate,No,5.075173815233827,360.0,1.0,Semiurban,Y,8.508555998020574,0.5964788639123386
332,Male,Yes,0,Not Graduate,No,5.0238805208462765,360.0,0.0,Rural,N,8.817742129574842,0.5697468180653757
333,Male,Yes,2,Not Graduate,No,4.836281906951478,360.0,1.0,Urban,Y,8.566173813637858,0.5645790071702526
334,Male,Yes,0,Graduate,No,5.556828061699537,360.0,1.0,Semiurban,Y,9.29798488182823,0.5976378895345029
335,Male,Yes,0,Graduate,No,5.231108616854587,360.0,1.0,Rural,Y,9.090993614343617,0.5754165978734196
336,Male,Yes,0,Graduate,No,5.429345628954441,360.0,1.0,Semiurban,Y,9.114159813502214,0.5957044576847459
337,Male,No,0,Graduate,No,5.730099782973574,360.0,1.0,Rural,N,9.466299552232016,0.6053157045534757
338,Male,Yes,3+,Graduate,No,4.553876891600541,360.0,1.0,Rural,Y,8.465689348549121,0.5379215683576908
339,Female,Yes,0,Graduate,Yes,4.653960350157523,360.0,0.0,Rural,N,8.612503371220562,0.540372543215384
340,Female,Yes,0,Graduate,No,4.867534450455582,360.0,1.0,Semiurban,Y,7.982074875081202,0.6098081672537636
341,Female,No,0,Graduate,No,4.7535901911063645,180.0,1.0,Urban,Y,8.246171559857563,0.5764602587516956
342,Male,Yes,2,Graduate,No,5.10594547390058,360.0,1.0,Rural,Y,9.350102314351341,0.5460844493715898
343,Male,Yes,1,Graduate,No,4.204692619390966,360.0,1.0,Urban,N,8.262300941787448,0.5089009283267927
344,Male,Yes,0,Not Graduate,No,4.605170185988092,480.0,0.0,Urban,N,8.448057452581375,0.5451158697531043
345,Male,Yes,3+,Graduate,No,5.298317366548036,360.0,1.0,Semiurban,Y,9.0280988119824,0.5868696695605424
346,Female,No,1,Graduate,No,4.394449154672439,360.0,1.0,Semiurban,N,8.460199469896118,0.5194261873268099
347,Male,Yes,2,Graduate,No,5.4638318050256105,360.0,1.0,Semiurban,Y,9.067277989134345,0.6025878782555385
348,Male,Yes,0,Graduate,No,4.867534450455582,360.0,1.0,Urban,Y,8.865452825753623,0.5490452147368805
349,Male,Yes,0,Graduate,No,4.553876891600541,300.0,1.0,Urban,Y,8.707152175339404,0.5230041694341964
350,Male,No,0,Graduate,Yes,4.948759890378168,360.0,1.0,Rural,Y,8.82790796297859,0.5605812737436409
351,Male,No,0,Not Graduate,No,4.890349128221754,360.0,1.0,Rural,N,8.734881892047483,0.5598643677911759
352,Male,No,0,Graduate,No,4.564348191467836,480.0,1.0,Semiurban,N,7.824046010856292,0.5833744056635854
353,Male,No,0,Graduate,No,4.820281565605037,360.0,0.0,Rural,N,8.541690663016626,0.5643240613331556
354,Male,Yes,1,Graduate,No,5.1647859739235145,360.0,1.0,Semiurban,Y,8.752265313595721,0.5901084792185818
355,Male,Yes,0,Graduate,No,6.345636360828596,360.0,1.0,Rural,N,10.126471091048971,0.6266384709711614
356,Female,No,0,Graduate,Yes,4.007333185232471,360.0,1.0,Semiurban,Y,9.665166909622071,0.41461603536748093
357,Male,Yes,2,Graduate,No,5.043425116919247,360.0,1.0,Semiurban,Y,8.553525120663627,0.5896311808023253
358,Male,Yes,2,Graduate,Yes,5.940171252720432,300.0,1.0,Rural,Y,9.752432077616172,0.6090963982568349
359,Male,No,1,Graduate,No,4.709530201312334,180.0,0.0,Urban,N,8.526945482858915,0.5523115177386266
360,Female,No,0,Graduate,No,4.700480365792417,360.0,1.0,Urban,Y,8.348301054933943,0.5630463413887522
361,Male,Yes,0,Graduate,No,4.787491742782046,180.0,1.0,Urban,Y,8.655214489313613,0.5531338072202656
362,Male,Yes,3+,Graduate,No,4.867534450455582,360.0,1.0,Rural,Y,9.52850315168155,0.5108393598627903
363,Male,Yes,0,Graduate,No,4.867534450455582,360.0,1.0,Semiurban,Y,8.368693183097793,0.5816361460456594
364,Male,No,0,Graduate,No,4.2626798770413155,480.0,1.0,Urban,N,8.029107054619736,0.530903355509338
365,Male,Yes,2,Graduate,No,4.867534450455582,360.0,1.0,Urban,Y,8.592486175451668,0.56648731822949
366,Male,Yes,0,Graduate,No,4.852030263919617,360.0,1.0,Semiurban,Y,8.671286726753637,0.5595513580411985
367,Male,No,0,Graduate,No,5.69035945432406,360.0,1.0,Semiurban,Y,9.227492430793749,0.6166745187819759
368,Female,No,0,Graduate,No,5.049856007249537,360.0,1.0,Urban,Y,8.699514748210191,0.5804755958702728
369,Male,No,0,Graduate,Yes,4.852030263919617,360.0,1.0,Urban,Y,8.877242435993919,0.5465695342786221
370,Male,Yes,2,Graduate,No,4.605170185988092,360.0,1.0,Urban,N,8.42639282708974,0.5465173865598905
371,Male,No,1,Graduate,No,4.727387818712341,180.0,1.0,Urban,Y,8.207129168071326,0.5760099203877007
372,Male,No,0,Not Graduate,No,4.882801922586371,360.0,1.0,Semiurban,Y,8.28045768658256,0.5896777820021153
373,Male,Yes,0,Graduate,No,4.912654885736052,360.0,1.0,Urban,Y,8.465899897028686,0.5802873817891785
374,Male,Yes,0,Graduate,No,4.8283137373023015,360.0,1.0,Rural,Y,8.610319169405722,0.5607589733094119
375,Male,No,3+,Graduate,No,5.220355825078324,360.0,1.0,Rural,Y,9.123365357961776,0.5721962916373425
376,Male,Yes,3+,Graduate,No,5.616771097666572,360.0,1.0,Rural,Y,9.159468041602427,0.6132202298381436
377,Male,Yes,0,Graduate,No,4.787491742782046,360.0,1.0,Urban,Y,8.454892165218858,0.5662392434141849
378,Male,Yes,2,Not Graduate,No,4.727387818712341,180.0,1.0,Semiurban,Y,8.193676665955241,0.5769556221756535
379,Male,Yes,2,Graduate,No,4.727387818712341,360.0,1.0,Urban,Y,8.411832675758411,0.5619926121849682
380,Male,Yes,2,Graduate,No,4.90527477843843,360.0,1.0,Semiurban,Y,8.23217423638394,0.5958662484035466
381,Female,No,0,Graduate,No,4.2626798770413155,360.0,0.0,Urban,N,8.064636475774222,0.5285644169884408
382,Male,Yes,0,Graduate,No,4.553876891600541,360.0,1.0,Urban,Y,8.410053315858335,0.5414801453176958
383,Male,No,0,Not Graduate,No,4.6913478822291435,360.0,1.0,Rural,Y,8.624791202014256,0.5439375600343246
384,Female,No,0,Graduate,No,4.634728988229636,360.0,0.0,Semiurban,N,8.101677747454572,0.5720702714552921
385,Male,Yes,2,Not Graduate,No,3.8066624897703196,180.0,0.0,Urban,N,7.968665700466235,0.4777038757627387
386,Male,No,0,Not Graduate,No,4.174387269895637,300.0,1.0,Rural,N,7.9211727215870145,0.5269910676886862
387,Male,No,0,Graduate,No,4.634728988229636,360.0,1.0,Semiurban,Y,10.021270588192511,0.4624891571823708
388,Female,No,0,Not Graduate,No,3.970291913552122,360.0,1.0,Semiurban,Y,7.5822291942764615,0.5236312187119252
389,Female,No,0,Graduate,Yes,5.267858159063328,360.0,1.0,Rural,N,8.914760527397261,0.5909141521944307
390,Female,No,0,Graduate,No,4.74493212836325,360.0,1.0,Semiurban,Y,8.42222295382501,0.563382393743009
391,Male,Yes,0,Not Graduate,No,4.74493212836325,360.0,1.0,Urban,Y,8.426611813185,0.5630889654770761
392,Female,No,0,Not Graduate,No,4.189654742026425,360.0,1.0,Rural,Y,7.70210434005105,0.5439623454904606
393,Male,Yes,1,Graduate,No,5.0238805208462765,300.0,0.0,Semiurban,N,9.02401079378469,0.5567236825898398
394,Male,Yes,3+,Graduate,No,5.886104031450156,360.0,0.0,Rural,N,11.302204433654575,0.5207925644950381
395,Female,No,1,Not Graduate,Yes,4.127134385045092,360.0,1.0,Semiurban,N,8.260234291607297,0.49963890119175103
396,Male,Yes,0,Graduate,No,5.075173815233827,360.0,1.0,Urban,Y,8.741296282225147,0.5805973909789398
397,Male,Yes,0,Not Graduate,No,5.384495062789089,360.0,0.0,Rural,N,8.715388097366482,0.6178147206566871
398,Male,Yes,0,Not Graduate,No,4.700480365792417,360.0,1.0,Rural,Y,8.363109176033522,0.5620493846071938
399,Female,Yes,0,Not Graduate,No,5.181783550292085,360.0,0.0,Semiurban,N,8.591558273371545,0.6031249961200137
400,Female,No,0,Graduate,No,4.0943445622221,360.0,1.0,Urban,Y,8.00469951054955,0.5114925996692423
401,Female,No,1,Graduate,No,5.075173815233827,360.0,1.0,Urban,N,7.8632667240095735,0.6454281653371075
402,Male,Yes,2,Graduate,Yes,5.476463551931511,360.0,1.0,Urban,N,9.980448593672257,0.5487191783547349
403,Male,Yes,0,Graduate,No,4.718498871295094,360.0,1.0,Rural,Y,8.242229891372231,0.5724784352635329
404,Male,Yes,0,Graduate,No,4.927253685157205,360.0,1.0,Semiurban,Y,8.44741429680832,0.5832854305510818
405,Male,Yes,0,Graduate,No,4.927253685157205,360.0,1.0,Rural,Y,8.67060073804555,0.5682713152200642
406,Female,No,0,Not Graduate,No,4.382026634673881,360.0,0.0,Urban,N,7.908387159290043,0.5540986482340183
407,Male,Yes,0,Graduate,No,4.605170185988092,360.0,1.0,Urban,Y,8.171599480345463,0.5635579909495764
408,Male,Yes,1,Graduate,No,4.700480365792417,360.0,0.0,Urban,N,9.095714846134879,0.5167796534199655
409,Male,Yes,0,Graduate,No,4.564348191467836,360.0,1.0,Semiurban,Y,9.607773308387083,0.47506826451487977
410,Male,Yes,0,Graduate,No,4.795790545596741,360.0,1.0,Rural,Y,8.848796450925947,0.5419709417199787
411,Female,No,1,Not Graduate,No,4.394449154672439,360.0,1.0,Rural,N,8.43511508038063,0.5209708596499838
412,Male,Yes,2,Graduate,No,4.890349128221754,360.0,1.0,Semiurban,Y,8.688622307043769,0.5628451733086847
413,Male,Yes,0,Graduate,No,4.465908118654584,360.0,1.0,Rural,Y,7.984844261119869,0.5592980868017886
414,Male,No,0,Not Graduate,No,4.0943445622221,180.0,1.0,Urban,Y,7.907283609426348,0.5177940699308159
415,Female,No,1,Graduate,Yes,5.0106352940962555,360.0,1.0,Semiurban,Y,9.06230429314878,0.5529096278398378
416,Male,No,0,Graduate,No,4.653960350157523,360.0,0.0,Rural,N,8.779557455883728,0.5300905397046652
417,Male,No,0,Graduate,No,6.003887067106539,360.0,1.0,Semiurban,Y,9.463120392418698,0.6344510920432233
418,Male,Yes,0,Graduate,No,4.962844630259907,360.0,1.0,Semiurban,Y,8.469052816088302,0.5859976006799958
419,Male,No,0,Graduate,No,4.605170185988092,360.0,1.0,Urban,Y,8.229511118964457,0.5595921944106412
420,Male,No,0,Graduate,No,3.912023005428146,360.0,1.0,Semiurban,Y,8.236685322712457,0.47495113047973786
421,Male,No,0,Graduate,Yes,5.231108616854587,360.0,0.0,Urban,N,9.251098364448351,0.5654581121910405
422,Female,Yes,0,Not Graduate,Yes,4.927253685157205,360.0,1.0,Rural,Y,8.873748128154395,0.5552618368245256
423,Male,No,0,Graduate,No,5.231108616854587,360.0,1.0,Semiurban,Y,9.07383312732152,0.5765048291557842
424,Male,Yes,0,Graduate,No,5.19295685089021,360.0,1.0,Rural,Y,9.1833801903934,0.5654733598335052
425,Male,No,3+,Not Graduate,No,4.997212273764115,360.0,1.0,Semiurban,Y,8.809862805379057,0.5672292956381746
426,Male,No,1,Graduate,No,5.0238805208462765,360.0,1.0,Semiurban,Y,10.537919225261291,0.47674312295003457
427,Male,Yes,0,Graduate,No,5.1647859739235145,300.0,1.0,Rural,Y,9.659248037927183,0.5346985555856837
428,Male,Yes,1,Graduate,Yes,4.867534450455582,360.0,1.0,Rural,Y,8.450198322591959,0.5760260605294938
429,Male,Yes,2,Not Graduate,No,4.700480365792417,360.0,1.0,Rural,Y,8.445052513638554,0.5565957533361995
430,Male,Yes,0,Graduate,No,4.007333185232471,360.0,1.0,Rural,N,8.500047032581268,0.471448354329345
431,Male,Yes,2,Graduate,No,5.0106352940962555,360.0,0.0,Rural,N,8.527143522269405,0.5876100573434151
432,Male,No,1,Not Graduate,Yes,5.247024072160486,360.0,1.0,Semiurban,N,8.368925174747135,0.6269651075377219
433,Male,Yes,2,Not Graduate,No,4.8283137373023015,360.0,0.0,Rural,N,8.1786387885907,0.5903566427261536
434,Male,Yes,2,Not Graduate,No,4.0943445622221,300.0,1.0,Urban,Y,8.135639903354386,0.5032602980048282
435,Male,Yes,0,Graduate,No,5.003946305945459,360.0,0.0,Rural,N,8.644882552557126,0.5788333474195446
436,Male,Yes,0,Graduate,No,4.499809670330265,180.0,0.0,Rural,Y,8.506940814951886,0.5289574440698299
437,Male,No,0,Graduate,Yes,4.430816798843313,360.0,1.0,Semiurban,Y,8.865735152124781,0.4997686850346995
438,Male,Yes,2,Graduate,No,4.564348191467836,360.0,1.0,Semiurban,Y,8.258163361537619,0.5527074231452335
439,Male,Yes,0,Graduate,No,4.770684624465665,360.0,1.0,Urban,Y,8.366602832783736,0.5702056999493501
440,Male,Yes,0,Graduate,No,5.153291594497779,360.0,1.0,Urban,N,8.744647438317532,0.589308103139407
441,Male,No,2,Graduate,No,4.912654885736052,360.0,1.0,Rural,Y,8.378850241794492,0.5863161106796334
442,Male,Yes,0,Graduate,No,5.075173815233827,360.0,1.0,Semiurban,N,9.0280988119824,0.5621531089688433
443,Unknown,Yes,0,Graduate,Yes,5.075173815233827,360.0,1.0,Semiurban,Y,8.726805608446096,0.5815614605098918
444,Male,Yes,3+,Graduate,No,4.852030263919617,180.0,1.0,Urban,Y,8.954156966583772,0.5418746043906782
445,Male,Yes,0,Graduate,No,5.030437921392435,360.0,1.0,Rural,Y,8.556990661290303,0.5878746536616997
446,Female,No,1,Not Graduate,No,4.882801922586371,360.0,1.0,Semiurban,Y,8.55468163582723,0.5707754105234109
447,Male,No,0,Graduate,No,4.584967478670572,360.0,0.0,Semiurban,N,8.334711621820917,0.5501051130151611
448,Male,No,0,Graduate,No,4.941642422609304,360.0,1.0,Rural,Y,8.699514748210191,0.5680365590076137
449,Male,Yes,3+,Not Graduate,No,4.248495242049359,180.0,0.0,Urban,N,8.436200032206706,0.5036029522569364
450,Unknown,Yes,0,Graduate,No,4.700480365792417,360.0,1.0,Semiurban,Y,9.722684841711443,0.4834549758958361
451,Female,Yes,2,Not Graduate,No,4.584967478670572,360.0,1.0,Semiurban,Y,8.047829357457841,0.569714798242054
452,Male,Yes,0,Graduate,No,4.700480365792417,360.0,1.0,Urban,N,8.822322177471738,0.5327940049384434
453,Male,Yes,1,Graduate,Yes,5.087596335232384,360.0,1.0,Semiurban,Y,8.617762246337932,0.5903616495563367
454,Male,Yes,1,Not Graduate,No,4.727387818712341,180.0,0.0,Rural,N,8.331586243630754,0.5674054952412316
455,Male,Yes,3+,Graduate,No,4.605170185988092,360.0,1.0,Semiurban,Y,8.453401058328458,0.5447712884095316
456,Female,No,0,Graduate,Yes,4.532599493153256,360.0,1.0,Urban,Y,7.824046010856292,0.5793165693126071
457,Male,No,2,Graduate,No,5.087596335232384,360.0,1.0,Rural,Y,9.228180290104513,0.551310895029638
458,Male,Yes,2,Graduate,Yes,5.0106352940962555,360.0,1.0,Rural,Y,9.772182251758139,0.5127447651925218
459,Male,Yes,2,Graduate,No,5.438079308923196,300.0,1.0,Semiurban,Y,9.041921720351219,0.6014295939637887
460,Unknown,Yes,2,Graduate,No,4.882801922586371,360.0,0.0,Semiurban,N,8.464846711044029,0.576832881830667
461,Male,Yes,1,Graduate,Yes,4.454347296253507,360.0,1.0,Semiurban,Y,9.847816267665664,0.4523182780002627
462,Female,No,0,Not Graduate,No,5.0369526024136295,360.0,1.0,Rural,Y,8.37793112408273,0.6012167595809768
463,Male,Yes,3+,Not Graduate,No,4.727387818712341,360.0,1.0,Rural,Y,8.037543185118697,0.5881632869438235
464,Male,Yes,0,Graduate,No,4.852030263919617,360.0,1.0,Semiurban,Y,8.562740006372207,0.566644585764468
465,Male,Yes,0,Graduate,No,5.455321115357702,360.0,1.0,Semiurban,Y,9.290352309945568,0.5872028243232107
466,Male,Yes,2,Graduate,No,5.5053315359323625,360.0,1.0,Semiurban,Y,9.027978814382207,0.6098077597570323
467,Male,Yes,1,Not Graduate,No,4.875197323201151,360.0,1.0,Rural,Y,8.387995252944556,0.5812112639774971
468,Male,No,2,Graduate,No,4.382026634673881,360.0,0.0,Rural,N,8.173857454773621,0.5361026490760161
469,Male,Yes,1,Graduate,No,6.214608098422191,360.0,1.0,Urban,N,9.816457993563025,0.633080496294826
470,Male,Yes,2,Graduate,Yes,5.075173815233827,360.0,1.0,Semiurban,Y,8.804775258867686,0.5764115114832024
471,Male,No,0,Graduate,No,4.31748811353631,360.0,1.0,Urban,N,7.79770203551669,0.5536872393778541
472,Male,No,0,Not Graduate,No,4.564348191467836,360.0,1.0,Semiurban,Y,8.609590040682205,0.530146983758842
473,Male,Yes,1,Not Graduate,No,5.225746673713202,360.0,1.0,Urban,Y,8.774003600200931,0.5955943160991555
